id,time_days,timestamp_ms,latitude,longitude,magnitude,parent_id,generation,time_utc,parent_idx,parent_eta,forman_curvature,degree
sim_163,0.06348758101851852,1782344158716,10.388050808082314,-68.49843411288404,2.7,us6000t7zp,1,2026-06-24 23:35:58,1.0,7.173734307729823e-06,-259.0,1
sim_236,0.06597318287037036,1782344373472,10.493359986750145,-68.35351984052107,2.0,us6000t7zc,1,2026-06-24 23:39:33,1.0,4.324339759284085e-05,-259.0,1
sim_383,0.06643041666666667,1782344412977,10.428374723850244,-68.46492251366793,2.6,sim_270,2,2026-06-24 23:40:12,1.0,2.2796929167655422e-07,-259.0,1
sim_220,0.07007761574074074,1782344728095,10.542303587100164,-68.696641510528,2.4,us6000t7zc,1,2026-06-24 23:45:28,1.0,0.00016460987207559045,-259.0,1
sim_70,0.07256842592592593,1782344943301,10.490960220510155,-68.3658654770605,2.7,us6000t7zp,1,2026-06-24 23:49:03,1.0,3.928815677918358e-05,-259.0,1
sim_226,0.07324278935185186,1782345001566,10.428021312216597,-68.51411876797489,2.1,us6000t7zc,1,2026-06-24 23:50:01,0.0,1.383124886783725e-06,-33.0,1
sim_297,0.07397261574074074,1782345064623,11.655359091933551,-67.63941359403354,2.5,us6000t7zc,1,2026-06-24 23:51:04,1.0,0.006198857638873901,-259.0,1
sim_299,0.0747125,1782345128549,11.245032853537293,-69.81206364110362,2.2,us6000t7zc,1,2026-06-24 23:52:08,1.0,0.006938216796832776,-259.0,1
sim_147,0.07725552083333333,1782345348266,10.030150922376274,-68.47610263873325,2.0,us6000t7zp,1,2026-06-24 23:55:48,1.0,0.0004925623502867651,-259.0,1
sim_143,0.07863881944444444,1782345467783,10.464306674714518,-68.42394943194085,2.1,us6000t7zp,1,2026-06-24 23:57:47,1.0,9.321910499745477e-06,-259.0,1
sim_30,0.07868458333333334,1782345471737,11.301641495362244,-68.4137294815647,2.0,us6000t7zp,1,2026-06-24 23:57:51,1.0,0.0023070481700575604,-259.0,1
sim_160,0.08412866898148148,1782345942106,10.402198984710612,-68.42746871639065,2.1,us6000t7zp,1,2026-06-25 00:05:42,1.0,9.706221205756434e-06,-259.0,1
sim_60,0.09190195601851851,1782346613718,10.052190877872532,-68.31712497436112,2.2,us6000t7zp,1,2026-06-25 00:16:53,1.0,0.0006069500865556535,-259.0,1
sim_234,0.09490571759259259,1782346873243,10.460924122142542,-68.69484389426475,2.6,us6000t7zc,1,2026-06-25 00:21:13,1.0,0.00018048472882156374,-259.0,1
sim_342,0.09548778935185186,1782346923534,11.504921180929696,-69.84220100565355,2.5,sim_49,2,2026-06-25 00:22:03,1.0,0.010981393832535968,-259.0,1
sim_178,0.09968254629629629,1782347285961,10.429857795533469,-68.78341973398932,2.3,us6000t7zp,1,2026-06-25 00:28:05,1.0,0.00036501866322672364,-259.0,1
sim_387,0.10064912037037037,1782347369473,9.845686318726242,-68.88251627036892,2.7,sim_302,2,2026-06-25 00:29:29,1.0,0.0020022179108724093,-259.0,1
sim_409,0.10153177083333334,1782347445734,9.817735751967463,-69.04566723091779,2.1,sim_387,3,2026-06-25 00:30:45,1.0,0.0027687671547958303,-259.0,1
sim_183,0.11110493055555555,1782348272855,10.364922061030006,-68.47431552878204,2.1,us6000t7zp,1,2026-06-25 00:44:32,1.0,2.134039672100411e-05,-259.0,1
sim_252,0.1149175925925926,1782348602269,10.28681611923806,-68.48801624068497,2.0,us6000t7zc,1,2026-06-25 00:50:02,1.0,9.958447049414617e-05,-259.0,1
sim_56,0.1173622337962963,1782348813486,10.416354945537472,-68.52271923422308,2.8,us6000t7zp,1,2026-06-25 00:53:33,0.0,3.753197186241175e-06,-33.0,1
