id,time_days,timestamp_ms,latitude,longitude,magnitude,parent_id,generation,time_utc
sim_375,3.5341390245924797,1782644023000,10.344679196907371,-68.68668128624608,2.4,sim_256,2,2026-06-28 10:53:43
sim_82,3.5530004805673876,1782645652630,9.824989845816559,-69.6802304089826,2.0,us6000t7zp,1,2026-06-28 11:20:52
sim_134,3.799869629059829,1782666982124,10.47511785804734,-68.56979265260377,2.2,us6000t7zp,1,2026-06-28 17:16:22
sim_65,3.8570590585056,1782671923291,10.439802492053593,-68.45159927671138,2.1,us6000t7zp,1,2026-06-28 18:38:43
sim_35,3.8608211585269037,1782672248337,10.459533875701489,-68.23408590013793,2.0,us6000t7zp,1,2026-06-28 18:44:08
sim_332,3.953565346721834,1782680261434,11.317712273086444,-68.3014787741209,2.1,us6000t7zc,1,2026-06-28 20:57:41
sim_277,3.9572916502800726,1782680583387,10.803045875581335,-68.79108795477697,2.3,us6000t7zc,1,2026-06-28 21:03:03
sim_382,3.9930953602801087,1782683676828,10.56593006747315,-68.54171169353386,2.3,sim_267,2,2026-06-28 21:54:36
sim_5,4.048257670185149,1782688442851,10.795371345056097,-68.26159328778981,2.2,us6000t8sx,1,2026-06-28 23:14:02
sim_205,4.15645143870785,1782697790793,10.40422290818222,-68.47160779797225,2.3,us6000t7zp,1,2026-06-29 01:49:50
sim_250,4.217260226410241,1782703044672,10.481551932143239,-68.4787269312499,2.0,us6000t7zc,1,2026-06-29 03:17:24
sim_237,4.257473989279228,1782706519141,10.347110093162273,-68.51575500949498,2.3,us6000t7zc,1,2026-06-29 04:15:19
sim_407,4.46218755821808,1782724206394,10.66204124159624,-68.37269183733858,2.1,sim_382,3,2026-06-29 09:10:06
us6000t8yf,4.539237581018519,1782730863516,10.8601,-66.8435,4.6,NONE,0,2026-06-29 11:01:03
sim_2,4.540724939248019,1782730992023,9.556884969139983,-66.08723707640578,2.5,us6000t8yf,1,2026-06-29 11:03:12
sim_1,4.544139801345031,1782731287067,10.508532954911239,-67.3290251510803,2.1,us6000t8yf,1,2026-06-29 11:08:07
sim_3,4.567346373069034,1782733292115,10.913395507006847,-66.8627461099487,2.1,us6000t8yf,1,2026-06-29 11:41:32
sim_9,4.829711831519598,1782755960491,10.59150178932371,-67.45441618297444,2.3,us6000t8q8,1,2026-06-29 17:59:20
sim_4,4.963145439911939,1782767489155,10.808635013276758,-66.90536422145054,2.3,us6000t8yf,1,2026-06-29 21:11:29
sim_128,4.979004558778782,1782768859382,10.376924312175579,-68.50330184896863,3.3,us6000t7zp,1,2026-06-29 21:34:19
sim_355,5.024490552691177,1782772789372,10.416969544911169,-68.41596710062855,2.2,sim_128,2,2026-06-29 22:39:49
sim_354,5.370595989331381,1782802692882,10.356782362701631,-68.08176050317243,2.6,sim_126,2,2026-06-30 06:58:12
sim_398,5.383136071076395,1782803776345,9.798647611295074,-68.17962975764479,2.3,sim_354,3,2026-06-30 07:16:16
sim_191,5.448675716879994,1782809438970,10.423989811909715,-68.46070406003884,2.3,us6000t7zp,1,2026-06-30 08:50:38
sim_348,5.754068369816698,1782835824896,10.391754053263789,-68.50146722299596,2.2,sim_92,2,2026-06-30 16:10:24
sim_79,5.87881273278484,1782846602809,10.492421097044963,-68.27240241326784,2.2,us6000t7zp,1,2026-06-30 19:10:02
sim_136,6.557721245902579,1782905260504,10.255547375765524,-67.91540626849401,2.2,us6000t7zp,1,2026-07-01 11:27:40
sim_180,6.812481583938419,1782927271797,10.419411923863894,-68.43143390875456,3.0,us6000t7zp,1,2026-07-01 17:34:31
sim_373,6.86556346843492,1782931858072,10.615198265503981,-67.8838860508382,2.6,sim_254,2,2026-07-01 18:50:58
sim_80,7.012079313938569,1782944517041,10.325498917408229,-68.38347176401041,2.2,us6000t7zp,1,2026-07-01 22:21:57
sim_253,7.015574959876602,1782944819065,9.972209134981085,-69.05680340796722,2.2,us6000t7zc,1,2026-07-01 22:26:59
sim_257,7.221037545907055,1782962571032,10.373278128971084,-67.89210021001824,2.3,us6000t7zc,1,2026-07-02 03:22:51
sim_50,7.709757553469834,1783004796441,10.428777606008731,-68.85955331640315,3.0,us6000t7zp,1,2026-07-02 15:06:36
sim_33,7.874594890196737,1783019038387,10.389828265000228,-68.6729319274816,2.2,us6000t7zp,1,2026-07-02 19:03:58
sim_41,7.989277165960472,1783028946936,10.508843627444927,-68.52551199119395,3.0,us6000t7zp,1,2026-07-02 21:49:06
sim_338,8.934050875433075,1783110575384,9.865587448974319,-68.28346387892226,3.3,sim_38,2,2026-07-03 20:29:35
sim_392,8.940152569312916,1783111102570,9.893259226317303,-68.28922287248727,3.4,sim_338,3,2026-07-03 20:38:22
sim_362,9.261343360400394,1783138853455,10.732489679389301,-68.16992502818209,3.6,sim_173,2,2026-07-04 04:20:53
sim_83,9.640952853727185,1783171651715,10.400009097356072,-68.59266179565759,2.2,us6000t7zp,1,2026-07-04 13:27:31
sim_321,9.692883979684566,1783176138564,10.28821953581509,-68.54516020696221,2.3,us6000t7zc,1,2026-07-04 14:42:18
sim_246,10.0,1783202673389,10.412829095737134,-68.57949423833055,2.5,us6000t7zc,1,2026-07-04 22:04:33
sim_249,10.0,1783202673389,10.360314701842984,-68.48607215802934,2.9,us6000t7zc,1,2026-07-04 22:04:33
sim_248,10.0,1783202673389,10.667183354083779,-69.9658929767748,3.1,us6000t7zc,1,2026-07-04 22:04:33
sim_228,10.0,1783202673389,10.440234476164282,-68.46547794706137,2.5,us6000t7zc,1,2026-07-04 22:04:33
sim_229,10.0,1783202673389,10.074428867699723,-69.05142476812338,2.1,us6000t7zc,1,2026-07-04 22:04:33
sim_230,10.0,1783202673389,10.40789050362187,-68.47977498289373,2.4,us6000t7zc,1,2026-07-04 22:04:33
sim_232,10.0,1783202673389,10.415020937219465,-68.5558703407445,2.1,us6000t7zc,1,2026-07-04 22:04:33
sim_251,10.0,1783202673389,10.346109785055697,-68.54231402127533,2.0,us6000t7zc,1,2026-07-04 22:04:33
sim_262,10.0,1783202673389,10.630855463528178,-68.21292345757742,2.1,us6000t7zc,1,2026-07-04 22:04:33
sim_263,10.0,1783202673389,10.72996023618435,-69.96657192143535,2.2,us6000t7zc,1,2026-07-04 22:04:33
sim_265,10.0,1783202673389,10.421059634397212,-68.71784874212257,3.2,us6000t7zc,1,2026-07-04 22:04:33
sim_235,10.0,1783202673389,10.71728493066515,-68.46365528473211,2.5,us6000t7zc,1,2026-07-04 22:04:33
sim_240,10.0,1783202673389,10.39552249017023,-68.59234790099174,2.7,us6000t7zc,1,2026-07-04 22:04:33
sim_243,10.0,1783202673389,10.095080812734267,-68.75142842095006,2.9,us6000t7zc,1,2026-07-04 22:04:33
sim_244,10.0,1783202673389,10.44067972480875,-68.59920938445867,2.5,us6000t7zc,1,2026-07-04 22:04:33
sim_245,10.0,1783202673389,10.786108156051945,-67.12015738196592,2.1,us6000t7zc,1,2026-07-04 22:04:33
sim_223,10.0,1783202673389,10.452025947711677,-68.41304327631362,3.0,us6000t7zc,1,2026-07-04 22:04:33
sim_225,10.0,1783202673389,10.194925799067857,-70.03310361395071,2.1,us6000t7zc,1,2026-07-04 22:04:33
sim_268,10.0,1783202673389,11.767750663180896,-67.82584332705228,2.9,us6000t7zc,1,2026-07-04 22:04:33
sim_269,10.0,1783202673389,10.642384593263177,-68.38294365515645,2.2,us6000t7zc,1,2026-07-04 22:04:33
sim_273,10.0,1783202673389,10.36757480663455,-68.7379722538537,2.9,us6000t7zc,1,2026-07-04 22:04:33
sim_283,10.0,1783202673389,10.38882143224817,-68.50587005981768,2.2,us6000t7zc,1,2026-07-04 22:04:33
sim_285,10.0,1783202673389,10.637634492134858,-68.54034513442903,2.4,us6000t7zc,1,2026-07-04 22:04:33
sim_288,10.0,1783202673389,10.420893752938566,-68.49079505843252,2.4,us6000t7zc,1,2026-07-04 22:04:33
sim_298,10.0,1783202673389,10.35015233053676,-68.60128627107387,2.2,us6000t7zc,1,2026-07-04 22:04:33
sim_291,10.0,1783202673389,10.144546465069322,-67.03153773286047,2.0,us6000t7zc,1,2026-07-04 22:04:33
sim_279,10.0,1783202673389,10.043979439582243,-68.16592981219145,2.7,us6000t7zc,1,2026-07-04 22:04:33
sim_280,10.0,1783202673389,10.20784677581146,-68.63661608102561,2.5,us6000t7zc,1,2026-07-04 22:04:33
sim_281,10.0,1783202673389,10.40103115390676,-68.48941802352206,2.4,us6000t7zc,1,2026-07-04 22:04:33
sim_319,10.0,1783202673389,10.35251063023753,-68.49107391924215,2.5,us6000t7zc,1,2026-07-04 22:04:33
sim_310,10.0,1783202673389,10.523331780256452,-68.17837280800981,2.5,us6000t7zc,1,2026-07-04 22:04:33
sim_303,10.0,1783202673389,10.204390771150624,-68.7596209252631,2.6,us6000t7zc,1,2026-07-04 22:04:33
sim_328,10.0,1783202673389,10.57157596885343,-68.80034439952387,2.9,us6000t7zc,1,2026-07-04 22:04:33
sim_326,10.0,1783202673389,10.381760099611954,-68.55355613082602,3.6,us6000t7zc,1,2026-07-04 22:04:33
sim_325,10.0,1783202673389,10.434480682078087,-68.46064459132639,2.4,us6000t7zc,1,2026-07-04 22:04:33
sim_324,10.0,1783202673389,10.438497738948092,-68.75172063838862,2.1,us6000t7zc,1,2026-07-04 22:04:33
sim_320,10.0,1783202673389,10.292188917397423,-68.46189816357668,2.0,us6000t7zc,1,2026-07-04 22:04:33
sim_317,10.0,1783202673389,10.427963576847732,-68.508414856242,2.4,us6000t7zc,1,2026-07-04 22:04:33
sim_331,10.0,1783202673389,10.814590218545005,-69.24623221478859,2.3,us6000t7zc,1,2026-07-04 22:04:33
sim_177,10.000441863425927,1783202711566,10.517575891688281,-68.55753751687323,2.2,us6000t7zp,1,2026-07-04 22:05:11
sim_189,10.000441863425927,1783202711566,10.53695211594187,-68.61576052268408,2.1,us6000t7zp,1,2026-07-04 22:05:11
sim_190,10.000441863425927,1783202711566,10.40917009998746,-68.51540629949602,2.3,us6000t7zp,1,2026-07-04 22:05:11
sim_194,10.000441863425927,1783202711566,9.886799041040751,-67.36767075783358,2.2,us6000t7zp,1,2026-07-04 22:05:11
sim_196,10.000441863425927,1783202711566,10.36310623582676,-69.08718370006629,2.1,us6000t7zp,1,2026-07-04 22:05:11
sim_199,10.000441863425927,1783202711566,10.511062120409786,-68.52548941667796,2.3,us6000t7zp,1,2026-07-04 22:05:11
sim_212,10.000441863425927,1783202711566,10.453817855613853,-68.46821318973805,2.5,us6000t7zp,1,2026-07-04 22:05:11
sim_206,10.000441863425927,1783202711566,10.49197955059439,-68.44898965897285,2.1,us6000t7zp,1,2026-07-04 22:05:11
sim_213,10.000441863425927,1783202711566,10.444910467825869,-68.4585899056054,2.1,us6000t7zp,1,2026-07-04 22:05:11
sim_156,10.000441863425927,1783202711566,10.518311880489453,-68.38968869542056,2.4,us6000t7zp,1,2026-07-04 22:05:11
sim_158,10.000441863425927,1783202711566,10.62099492153696,-68.45639717746204,2.2,us6000t7zp,1,2026-07-04 22:05:11
sim_154,10.000441863425927,1783202711566,10.272794791651501,-68.55039946730629,2.1,us6000t7zp,1,2026-07-04 22:05:11
sim_130,10.000441863425927,1783202711566,10.317949684610912,-68.38253401848444,2.3,us6000t7zp,1,2026-07-04 22:05:11
sim_121,10.000441863425927,1783202711566,10.43920814520988,-68.44661670365173,3.2,us6000t7zp,1,2026-07-04 22:05:11
sim_145,10.000441863425927,1783202711566,10.413085894420028,-68.46441846049152,2.3,us6000t7zp,1,2026-07-04 22:05:11
sim_187,10.000441863425927,1783202711566,10.22247391746835,-68.64784737820563,2.1,us6000t7zp,1,2026-07-04 22:05:11
sim_185,10.000441863425927,1783202711566,10.40129860712617,-68.44778092787587,2.2,us6000t7zp,1,2026-07-04 22:05:11
sim_174,10.000441863425927,1783202711566,10.389584238573189,-68.45806972762334,2.4,us6000t7zp,1,2026-07-04 22:05:11
sim_172,10.000441863425927,1783202711566,10.391307437713229,-68.47697891412645,2.8,us6000t7zp,1,2026-07-04 22:05:11
sim_179,10.000441863425927,1783202711566,10.407460218616624,-68.57172599895678,2.1,us6000t7zp,1,2026-07-04 22:05:11
sim_170,10.000441863425927,1783202711566,10.251957767056314,-68.7432659858847,2.1,us6000t7zp,1,2026-07-04 22:05:11
sim_169,10.000441863425927,1783202711566,10.354354622633545,-68.43916789994948,2.0,us6000t7zp,1,2026-07-04 22:05:11
sim_210,10.000441863425927,1783202711566,10.533733399274189,-68.48474687977692,2.9,us6000t7zp,1,2026-07-04 22:05:11
sim_217,10.000441863425927,1783202711566,10.441767564062797,-68.46021931103961,2.2,us6000t7zp,1,2026-07-04 22:05:11
sim_203,10.000441863425927,1783202711566,10.421675987671621,-68.41691348019722,2.0,us6000t7zp,1,2026-07-04 22:05:11
sim_90,10.000441863425927,1783202711566,11.217901987828665,-69.7726579793633,2.6,us6000t7zp,1,2026-07-04 22:05:11
sim_89,10.000441863425927,1783202711566,10.504739181039534,-68.43687701560162,2.6,us6000t7zp,1,2026-07-04 22:05:11
sim_86,10.000441863425927,1783202711566,10.464065610059322,-68.4852285596471,2.0,us6000t7zp,1,2026-07-04 22:05:11
sim_88,10.000441863425927,1783202711566,10.295747051029341,-68.32543198401517,2.1,us6000t7zp,1,2026-07-04 22:05:11
sim_73,10.000441863425927,1783202711566,10.652617120966724,-68.51369622902128,2.3,us6000t7zp,1,2026-07-04 22:05:11
sim_74,10.000441863425927,1783202711566,10.331331162077829,-68.59637289394009,3.3,us6000t7zp,1,2026-07-04 22:05:11
sim_71,10.000441863425927,1783202711566,9.981415274186592,-68.63450066558042,2.0,us6000t7zp,1,2026-07-04 22:05:11
sim_77,10.000441863425927,1783202711566,10.509733782246625,-68.36410145143707,2.8,us6000t7zp,1,2026-07-04 22:05:11
sim_54,10.000441863425927,1783202711566,10.411228434512003,-68.35744618419642,2.0,us6000t7zp,1,2026-07-04 22:05:11
sim_55,10.000441863425927,1783202711566,10.48820097333694,-68.5329200312622,3.4,us6000t7zp,1,2026-07-04 22:05:11
sim_57,10.000441863425927,1783202711566,10.531419854250538,-68.33164203046734,3.2,us6000t7zp,1,2026-07-04 22:05:11
sim_58,10.000441863425927,1783202711566,10.429643068217928,-68.51956575903328,2.4,us6000t7zp,1,2026-07-04 22:05:11
sim_59,10.000441863425927,1783202711566,10.194602100682426,-68.54685785449753,2.9,us6000t7zp,1,2026-07-04 22:05:11
sim_137,10.000441863425927,1783202711566,10.570606634986458,-68.47874382086182,2.1,us6000t7zp,1,2026-07-04 22:05:11
sim_125,10.000441863425927,1783202711566,10.43435490361741,-68.04450631622264,2.0,us6000t7zp,1,2026-07-04 22:05:11
sim_138,10.000441863425927,1783202711566,10.55467306977993,-68.53720474640424,2.3,us6000t7zp,1,2026-07-04 22:05:11
sim_108,10.000441863425927,1783202711566,10.282696861745638,-68.73987133698131,2.1,us6000t7zp,1,2026-07-04 22:05:11
sim_110,10.000441863425927,1783202711566,10.432731810738979,-68.45902874442713,2.1,us6000t7zp,1,2026-07-04 22:05:11
sim_111,10.000441863425927,1783202711566,10.428502488245288,-68.3199356125585,2.0,us6000t7zp,1,2026-07-04 22:05:11
sim_113,10.000441863425927,1783202711566,10.346792501503073,-68.55855157091712,2.4,us6000t7zp,1,2026-07-04 22:05:11
sim_114,10.000441863425927,1783202711566,10.45960710346001,-68.47651008044521,2.4,us6000t7zp,1,2026-07-04 22:05:11
sim_115,10.000441863425927,1783202711566,10.350631206135098,-68.56291029309368,3.3,us6000t7zp,1,2026-07-04 22:05:11
sim_120,10.000441863425927,1783202711566,10.528884062459971,-68.64061470967786,3.3,us6000t7zp,1,2026-07-04 22:05:11
sim_106,10.000441863425927,1783202711566,10.437010758436092,-68.51349884304545,2.2,us6000t7zp,1,2026-07-04 22:05:11
sim_104,10.000441863425927,1783202711566,8.935437887106463,-68.43922834004756,2.7,us6000t7zp,1,2026-07-04 22:05:11
sim_103,10.000441863425927,1783202711566,10.507523135404076,-68.5413148683467,2.0,us6000t7zp,1,2026-07-04 22:05:11
sim_102,10.000441863425927,1783202711566,10.56243777347376,-68.2407343490911,2.0,us6000t7zp,1,2026-07-04 22:05:11
sim_98,10.000441863425927,1783202711566,10.436387411659434,-68.50892433671122,2.7,us6000t7zp,1,2026-07-04 22:05:11
sim_94,10.000441863425927,1783202711566,10.442156339279954,-68.36639523632911,2.2,us6000t7zp,1,2026-07-04 22:05:11
sim_93,10.000441863425927,1783202711566,10.310483415863196,-68.40556833329128,2.0,us6000t7zp,1,2026-07-04 22:05:11
sim_91,10.000441863425927,1783202711566,10.396637132956426,-68.38745058651647,2.2,us6000t7zp,1,2026-07-04 22:05:11
sim_122,10.000441863425927,1783202711566,11.650930796367378,-67.57832979076682,2.2,us6000t7zp,1,2026-07-04 22:05:11
sim_62,10.000441863425927,1783202711566,10.189404915181571,-68.39766728235747,2.7,us6000t7zp,1,2026-07-04 22:05:11
sim_61,10.000441863425927,1783202711566,10.433739196079133,-68.61683186724406,2.9,us6000t7zp,1,2026-07-04 22:05:11
sim_69,10.000441863425927,1783202711566,10.564912244900361,-68.53673395307845,2.6,us6000t7zp,1,2026-07-04 22:05:11
sim_39,10.000441863425927,1783202711566,10.288824684033502,-68.88309836560377,2.1,us6000t7zp,1,2026-07-04 22:05:11
sim_27,10.000441863425927,1783202711566,10.417996792888612,-68.37454198538968,2.3,us6000t7zp,1,2026-07-04 22:05:11
sim_32,10.000441863425927,1783202711566,10.367825122268766,-68.48102172312107,2.5,us6000t7zp,1,2026-07-04 22:05:11
sim_47,10.000441863425927,1783202711566,10.261473507391086,-68.34464303787284,2.2,us6000t7zp,1,2026-07-04 22:05:11
sim_53,10.000441863425927,1783202711566,11.116968883891687,-69.12398824964525,3.2,us6000t7zp,1,2026-07-04 22:05:11
sim_23,10.000441863425927,1783202711566,10.489806121467756,-68.40440419687421,2.7,us6000t7zp,1,2026-07-04 22:05:11
sim_42,10.000441863425927,1783202711566,9.743490953336867,-68.33801960493028,2.6,us6000t7zp,1,2026-07-04 22:05:11
sim_34,10.000441863425927,1783202711566,10.514758721020431,-68.43746265803863,2.0,us6000t7zp,1,2026-07-04 22:05:11
sim_361,10.007993150550703,1783203363997,10.48663183439249,-68.42646169362811,2.2,sim_172,2,2026-07-04 22:16:03
sim_22,10.013430381944444,1783203833773,10.959337506138562,-66.53985679233219,2.4,us6000t80d,1,2026-07-04 22:23:53
sim_385,10.019292430811236,1783204340255,10.579624414516065,-68.4800833949863,2.2,sim_285,2,2026-07-04 22:32:20
sim_356,10.020435475757353,1783204439014,10.445187550040872,-68.3825570268719,2.4,sim_140,2,2026-07-04 22:33:59
sim_363,10.023359867775786,1783204691681,10.385919234641182,-68.50617618310893,2.4,sim_175,2,2026-07-04 22:38:11
sim_360,10.05408781064893,1783207346575,10.382075842116963,-68.4475088928174,4.1,sim_166,2,2026-07-04 23:22:26
sim_336,10.059595251962532,1783207822418,10.436401521291309,-68.39471785179838,2.8,sim_28,2,2026-07-04 23:30:22
sim_408,10.06643041871503,1783208412977,10.417240447693302,-68.35190279366729,2.3,sim_383,3,2026-07-04 23:40:12
sim_372,10.094324367936775,1783210823014,10.348342280534608,-68.58454780279219,2.2,sim_244,2,2026-07-05 00:20:23
sim_403,10.105348233680797,1783211775476,10.151499459443766,-68.48713889241651,2.3,sim_372,3,2026-07-05 00:36:15
sim_374,10.16799863326616,1783217188470,10.61909402287412,-68.72427367212461,3.5,sim_256,2,2026-07-05 02:06:28
sim_347,10.170114220728529,1783217371257,10.29921050159504,-68.36498211700597,3.2,sim_88,2,2026-07-05 02:09:31
sim_390,10.210042951922876,1783220821100,11.270045291594421,-66.85182231321279,2.2,sim_329,2,2026-07-05 03:07:01
sim_388,10.245509291278323,1783223885391,10.492085254105929,-68.07071136559196,2.2,sim_318,2,2026-07-05 03:58:05
sim_395,10.250386521727274,1783224306784,9.534365421624145,-66.9955508875665,2.5,sim_346,3,2026-07-05 04:05:06
sim_404,10.253489843669323,1783224574911,10.442102518112646,-69.06389514233221,2.3,sim_374,3,2026-07-05 04:09:34
sim_343,10.315918161718315,1783229968718,10.515851712472324,-68.997581930324,3.6,sim_53,2,2026-07-05 05:39:28
sim_17,10.32210355324074,1783230503136,10.34865835884693,-66.48380779809348,2.5,us6000t81p,1,2026-07-05 05:48:23
sim_20,10.32210355324074,1783230503136,10.548679743503973,-66.56624834299515,2.3,us6000t81p,1,2026-07-05 05:48:23
sim_335,10.328738458985375,1783231076391,10.34200241148247,-66.53798501711415,2.1,sim_17,2,2026-07-05 05:57:56
sim_381,10.403248898927254,1783237514093,10.364353043389974,-68.5596385979775,3.8,sim_261,2,2026-07-05 07:45:14
sim_380,10.403248898927254,1783237514093,10.328010847388565,-68.62622293619972,2.7,sim_261,2,2026-07-05 07:45:14
sim_345,10.443340529204626,1783240978010,10.784210050878999,-68.21318902363342,2.7,sim_55,2,2026-07-05 08:42:58
sim_400,10.454119851631395,1783241909344,10.835186067004727,-68.56909787242377,2.0,sim_362,3,2026-07-05 08:58:29
sim_337,10.543173952001277,1783249603618,11.619144064849209,-68.93325297215243,2.1,sim_34,2,2026-07-05 11:06:43
sim_369,10.733404056800635,1783266039499,10.513670651180384,-68.49330927882869,2.6,sim_223,2,2026-07-05 15:40:39
sim_368,10.86009000807931,1783276985165,10.496256511780132,-68.43584489101973,2.0,sim_223,2,2026-07-05 18:43:05
sim_386,11.7608798719418,1783354813409,10.271294243471647,-68.83830716956543,2.3,sim_286,2,2026-07-06 16:20:13
sim_389,11.794894969259765,1783357752314,10.200700053150491,-68.43689851090183,2.2,sim_318,2,2026-07-06 17:09:12
sim_367,11.979837533653095,1783373731351,10.350121634535455,-68.34323091818608,2.1,sim_223,2,2026-07-06 21:35:31
sim_351,12.026953954586322,1783377802210,10.422062976097862,-68.36380062735974,2.7,sim_99,2,2026-07-06 22:43:22
sim_350,12.04810611417181,1783379629757,10.41829283720518,-68.52552895840108,2.7,sim_98,2,2026-07-06 23:13:49
sim_396,12.060524202373678,1783380702680,10.45930472465887,-68.52802357499657,2.5,sim_351,3,2026-07-06 23:31:42
sim_353,12.214144731447718,1783393975493,10.347878598114336,-68.11313204753908,2.5,sim_126,2,2026-07-07 03:12:55
sim_10,12.886148344907408,1783452036606,10.165791704893952,-68.1397123626697,2.6,us6000t8q8,1,2026-07-07 19:20:36
sim_349,12.91988325754142,1783454951302,10.48286814265645,-68.70371321760575,2.3,sim_96,2,2026-07-07 20:09:11
sim_370,13.064372882470071,1783467435206,10.528265126076333,-68.60385283655486,2.2,sim_227,2,2026-07-07 23:37:15
sim_7,13.445566979166667,1783500370376,10.728211546567668,-68.42131952973716,3.5,us6000t8su,1,2026-07-08 08:46:10
sim_333,13.47034527257425,1783502511220,10.626601710945852,-68.42600735091425,2.1,sim_6,2,2026-07-08 09:21:51
sim_341,16.08702730647221,1783728592548,10.001791175957532,-68.89993438096823,2.3,sim_47,2,2026-07-11 00:09:52
sim_371,20.0,1784066673389,9.833660103067047,-68.9837098234089,2.4,sim_230,2,2026-07-14 22:04:33
sim_384,20.0,1784066673389,10.34693501188673,-68.79615555226086,2.2,sim_273,2,2026-07-14 22:04:33
sim_344,20.000441863425927,1784066711566,10.080843410255508,-68.50087825108842,2.2,sim_55,2,2026-07-14 22:05:11
sim_365,20.000441863425927,1784066711566,9.939987021560503,-67.32427701393362,2.5,sim_194,2,2026-07-14 22:05:11
sim_399,20.05408781064893,1784071346575,10.435606103699191,-68.67291379848568,3.3,sim_360,3,2026-07-14 23:22:26
sim_405,20.16799863326616,1784081188470,10.565414744872427,-68.63180602220835,2.4,sim_374,3,2026-07-15 02:06:28
sim_394,20.315918161718315,1784093968718,10.50628109749312,-69.04470439623746,2.0,sim_343,3,2026-07-15 05:39:28
sim_406,20.403248898927252,1784101514093,10.37348287242225,-68.61184941094687,2.1,sim_380,3,2026-07-15 07:45:14
sim_402,20.733404056800637,1784130039499,10.571707685420508,-68.15087046842876,2.3,sim_369,3,2026-07-15 15:40:39
sim_410,20.984992756233453,1784151776763,10.830268966344496,-68.91095099540816,2.2,sim_399,4,2026-07-15 21:42:56
sim_393,26.08702730647221,1784592592548,9.88210064628232,-68.8793433544452,2.1,sim_341,3,2026-07-21 00:09:52
